[LineInfoData]
IDNUM McNum McMdln McName StartBeam BeamNum Pass SecMntHld PrevMachine NextMachine Split
1 1 0x52200 "NPM-1" 1 2 0 0 0 3 0
2 2 0x52200 "NPM-2" 3 2 0 0 3 3 0
3 3 0x52100 "NPM-3" 5 2 0 0 3 3 0
4 4 0x52200 "NPM-4" 7 2 0 0 3 0 0

[BeamData]
IDNUM Head NzlChg BulkFdr StickFdr CutUnit Ccamera Camera LeadChk Sensor3D BGACSP SPNzl LoadCntl TrayMagazine DblFdrUse HeadType NzlChgKind NzlSlots NzlBigSlots Flux ConvTime DHHighScan FdrTblType FdrSlots FrameType TraySlots TraySize EjCnv Stage ExConv ExBigNzl Lane SlowDown TM Hs8NzlChg PCBWarpMeasurement HighSpd HeightSensor AutoPinChg ConvLen CustomTray NPMExConvL NPMExConvR ThinTypeSingleFdr TallComp PIP COAXIAL LeadAdjust HeadCamera PcbHolder LCR BackLight PartsBCR CompactCart TrayStocker EnvAdjust GangTkup SlotNumbering FixLoad1N HPM1 HPM2 ExEmgStopSw
1 1 1 0 0 1 1 3 0 0 0 0 0 0 2 41 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
2 2 1 0 0 1 1 3 0 0 0 0 0 0 2 41 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
3 3 1 0 0 1 1 3 0 0 0 0 0 0 2 41 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
4 4 1 0 0 1 1 3 0 0 0 0 0 0 2 41 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
5 5 1 0 1 1 1 1 0 0 1 0 0 0 2 14 1 16 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
6 6 1 0 0 1 1 1 0 0 0 0 0 0 2 17 0 32 0 0 100 0 3 30 0 0 0 0 3 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
7 7 1 0 1 1 1 3 0 1 1 0 1 0 2 34 6 15 0 0 100 0 3 30 0 0 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
8 8 1 0 0 0 1 3 0 1 1 0 1 1 2 34 6 15 0 0 100 0 6 0 0 40 0 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0

[FdrTblMode]
IDNUM Head NowStation FdrTblMode Pass Type TapeCutLength
1 1 2 JOINT NO 0 0
2 2 2 JOINT NO 0 0
3 3 2 JOINT NO 0 0
4 4 2 JOINT NO 0 0
5 5 2 JOINT NO 0 0
6 6 2 JOINT NO 0 0
7 7 2 JOINT NO 0 0
8 8 2 JOINT NO 0 0

[OptimizeOptionsPerBeam]
IDNUM Head OptOptions CarryoverDiffNum OnlineSetupFeederNum CarryoverDiffNumB
1 1 "000000000" 0 0 0
2 2 "000000000" 0 0 0
3 3 "000000000" 0 0 0
4 4 "000000000" 0 0 0
5 5 "000000000" 0 0 0
6 6 "000000000" 0 0 0
7 7 "000000000" 0 0 0
8 8 "000000000" 0 0 0

[LotNames]
IDNUM LotNum Lot MCFileName Filter AutoChg BaseChg Lane ProductionID SimProduct DGSPCBName DGSPCBRev DGSPCBSide DGSRefPin C DataGenMode MountHead VSTPath Order TargetTact C2 SPRecipeName
320 1 "FIX-FEEDER-UHD" "FIX-FEEDER-UHD" 0 0 0 1 "" 0 "new2line" "1.2" "T" "" "" 0 0 "" 0 0 "" ""

[ArrangementGroupProducts]
IDNUM Group Lot SameGroup
320 1 1 0

[ArrangementGroupCondValue<1>]
Value1=""
Value2=""
Value3=""
Value4=""
Value5=""
Value6=""
Value7=""
Value8=""
Value9=""
Value10=""

[PartsDataEx]
IDNUM NAME LNAME REELS SKIP NoAutoDivide Alt AltNum NoArrange UpperLimMP
335070 335070 7 1 36.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335071 335071 7 1 40.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335072 335072 7 1 44.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335073 335073 7 1 48.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335074 335074 7 1 52.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335075 335075 7 1 56.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335076 335076 7 1 60.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335077 335077 7 1 64.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335078 335078 7 1 68.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335079 335079 7 1 72.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
335080 335080 7 1 76.000 3022 53.450 -13.500 0.000 0.000 0.000 0.000 120 9 4 1 0 1 0
336632 336632 1 1 1.000 3026 -5.300 2.500 5.200 2.500 0.000 0.000 4 32 1 1 0 1 0
336792 336792 1 1 1.000 3026 -5.300 2.500 5.200 2.500 0.000 0.000 4 32 1 2 0 1 0
336952 336952 1 1 1.000 3027 -4.000 2.500 6.500 2.500 0.000 0.000 4 33 1 1 0 1 0
337112 337112 1 1 1.000 3027 -4.000 2.500 6.500 2.500 0.000 0.000 4 33 1 2 0 1 0
337401 337401 1 1 2.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 0 1 0 5 0
337402 337402 1 1 4.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 0 1 0 5 0
337421 337421 1 1 2.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 1 1 0 5 0
337422 337422 1 1 4.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 1 1 0 5 0
337561 337561 1 1 2.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 0 2 0 5 0
337562 337562 1 1 4.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 0 2 0 5 0
337581 337581 1 1 2.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 1 2 0 5 0
337582 337582 1 1 4.000 4023 -4.000 2.500 0.000 0.000 0.000 0.000 8 26 1 2 0 5 0
338201 338201 1 1 2.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 1 0 1 0
338202 338202 1 1 4.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 1 0 1 0
338203 338203 1 1 8.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 1 0 1 0
338212 338212 1 1 1.000 3028 -4.000 1.500 6.500 1.500 0.000 0.000 8 34 0 1 0 1 0
338221 338221 1 1 2.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 1 0 1 0
338222 338222 1 1 4.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 1 0 1 0
338223 338223 1 1 8.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 1 0 1 0
338232 338232 1 1 1.000 3028 -4.000 1.500 6.500 1.500 0.000 0.000 8 34 1 1 0 1 0
338361 338361 1 1 2.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 2 0 1 0
338362 338362 1 1 4.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 2 0 1 0
338363 338363 1 1 8.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 0 2 0 1 0
338372 338372 1 1 1.000 3028 -4.000 1.500 6.500 1.500 0.000 0.000 8 34 0 2 0 1 0
338381 338381 1 1 2.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 2 0 1 0
338382 338382 1 1 4.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 2 0 1 0
338383 338383 1 1 8.000 3028 -4.000 2.500 6.500 2.500 0.000 0.000 8 34 1 2 0 1 0
338392 338392 1 1 1.000 3028 -4.000 1.500 6.500 1.500 0.000 0.000 8 34 1 2 0 1 0
340103 340103 1 0 0.000 4013 10.000 -2.500 0.000 0.000 0.000 0.000 0 25 0 0 0 8 0
340502 340502 5 0 0.000 4073 52.500 -13.500 0.000 0.000 0.000 0.000 0 24 0 0 0 10 0
340503 340503 6 0 0.000 4074 63.000 -13.500 0.000 0.000 0.000 0.000 0 24 0 0 0 10 0
340608 340608 5 0 0.000 4075 63.000 -13.500 0.000 0.000 0.000 0.000 0 24 0 0 0 0 0
340640 340640 6 0 0.000 4071 63.000 -13.500 0.000 0.000 0.000 0.000 0 24 0 0 0 11 0
340701 340701 5 0 0.000 4066 0.000 0.000 0.000 0.000 0.000 0.000 0 35 0 0 0 8 0
340901 340901 4 0 0.000 4072 30.950 -13.500 0.000 0.000 0.000 0.000 0 57 0 0 0 119 0
350801 350801 1 1 2.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 1 0 1 0
350802 350802 1 1 4.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 1 0 1 0
350803 350803 1 1 8.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 1 0 1 0
350812 350812 1 1 1.000 3030 -4.000 1.500 6.500 1.500 0.000 0.000 8 38 0 1 0 1 0
350961 350961 1 1 2.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 2 0 1 0
350962 350962 1 1 4.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 2 0 1 0
350963 350963 1 1 8.000 3030 -4.000 2.500 6.500 2.500 0.000 0.000 8 38 0 2 0 1 0
350972 350972 1 1 1.000 3030 -4.000 1.500 6.500 1.500 0.000 0.000 8 38 0 2 0 1 0
360000 360000 1 1 1.000 5001 1.250 -31.000 11.750 -31.000 0.000 0.000 4 67 1 1 0 1 1
360030 360030 1 1 1.000 5001 1.250 -31.000 11.750 -31.000 0.000 0.000 4 67 1 2 0 1 1
360060 360060 1 1 1.000 5002 1.250 -32.000 11.750 -32.000 0.000 0.000 8 68 0 1 0 1 1
360061 360061 1 1 2.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 0 1 0 1 1
360062 360062 1 1 4.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 0 1 0 1 1
360090 360090 1 1 1.000 5002 1.250 -32.000 11.750 -32.000 0.000 0.000 8 68 0 2 0 1 1
360091 360091 1 1 2.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 0 2 0 1 1
360092 360092 1 1 4.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 0 2 0 1 1
360120 360120 1 1 1.000 5002 1.250 -32.000 11.750 -32.000 0.000 0.000 8 68 1 1 0 1 1
360121 360121 1 1 2.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 1 1 0 1 1
360122 360122 1 1 4.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 1 1 0 1 1
360150 360150 1 1 1.000 5002 1.250 -32.000 11.750 -32.000 0.000 0.000 8 68 1 2 0 1 1
360151 360151 1 1 2.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 1 2 0 1 1
360152 360152 1 1 4.000 5002 1.250 -31.000 11.750 -31.000 0.000 0.000 8 68 1 2 0 1 1
360182 360182 2 1 4.000 5003 5.300 -48.000 0.000 0.000 0.000 0.000 12 69 1 1 0 1 1
360183 360183 2 1 8.000 5003 5.300 -44.000 0.000 0.000 0.000 0.000 12 69 1 1 0 1 1
360184 360184 2 1 12.000 5003 5.300 -40.000 0.000 0.000 0.000 0.000 12 69 1 1 0 1 1
360212 360212 2 1 4.000 5003 5.300 -48.000 0.000 0.000 0.000 0.000 12 69 1 2 0 1 1
360213 360213 2 1 8.000 5003 5.300 -44.000 0.000 0.000 0.000 0.000 12 69 1 2 0 1 1
360214 360214 2 1 12.000 5003 5.300 -40.000 0.000 0.000 0.000 0.000 12 69 1 2 0 1 1
360242 360242 2 1 4.000 5004 7.300 -48.000 0.000 0.000 0.000 0.000 16 70 1 1 0 1 1
360243 360243 2 1 8.000 5004 7.300 -44.000 0.000 0.000 0.000 0.000 16 70 1 1 0 1 1
360244 360244 2 1 12.000 5004 7.300 -40.000 0.000 0.000 0.000 0.000 16 70 1 1 0 1 1
360245 360245 2 1 16.000 5004 7.300 -40.000 0.000 0.000 0.000 0.000 16 70 1 1 0 1 1
360272 360272 2 1 4.000 5004 7.300 -48.000 0.000 0.000 0.000 0.000 16 70 1 2 0 1 1
360273 360273 2 1 8.000 5004 7.300 -44.000 0.000 0.000 0.000 0.000 16 70 1 2 0 1 1
360274 360274 2 1 12.000 5004 7.300 -40.000 0.000 0.000 0.000 0.000 16 70 1 2 0 1 1
360275 360275 2 1 16.000 5004 7.300 -40.000 0.000 0.000 0.000 0.000 16 70 1 2 0 1 1
360302 360302 3 1 4.000 5005 11.300 -48.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360303 360303 3 1 8.000 5005 11.300 -44.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360304 360304 3 1 12.000 5005 11.300 -40.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360305 360305 3 1 16.000 5005 11.300 -40.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360306 360306 3 1 20.000 5005 11.300 -36.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360307 360307 3 1 24.000 5005 11.300 -36.000 0.000 0.000 0.000 0.000 24 71 1 1 0 1 1
360332 360332 4 1 4.000 5006 14.000 -48.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360333 360333 4 1 8.000 5006 14.000 -44.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360334 360334 4 1 12.000 5006 14.000 -40.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360335 360335 4 1 16.000 5006 14.000 -40.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360336 360336 4 1 20.000 5006 14.000 -36.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360337 360337 4 1 24.000 5006 14.000 -36.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360338 360338 4 1 28.000 5006 14.000 -32.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360339 360339 4 1 32.000 5006 14.000 -32.000 0.000 0.000 0.000 0.000 32 72 1 1 0 1 1
360362 360362 5 1 4.000 5007 20.000 -48.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360363 360363 5 1 8.000 5007 20.000 -48.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360364 360364 5 1 12.000 5007 20.000 -44.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360365 360365 5 1 16.000 5007 20.000 -44.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360366 360366 5 1 20.000 5007 20.000 -40.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360367 360367 5 1 24.000 5007 20.000 -40.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360368 360368 5 1 28.000 5007 20.000 -36.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360369 360369 5 1 32.000 5007 20.000 -36.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360370 360370 5 1 36.000 5007 20.000 -44.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360371 360371 5 1 40.000 5007 20.000 -44.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360372 360372 5 1 44.000 5007 20.000 -40.000 0.000 0.000 0.000 0.000 44 73 1 1 0 1 1
360392 360392 6 1 4.000 5008 26.000 -48.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360393 360393 6 1 8.000 5008 26.000 -48.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360394 360394 6 1 12.000 5008 26.000 -44.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360395 360395 6 1 16.000 5008 26.000 -44.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360396 360396 6 1 20.000 5008 26.000 -40.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360397 360397 6 1 24.000 5008 26.000 -40.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360398 360398 6 1 28.000 5008 26.000 -36.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360399 360399 6 1 32.000 5008 26.000 -36.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360400 360400 6 1 36.000 5008 26.000 -44.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360401 360401 6 1 40.000 5008 26.000 -44.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360402 360402 6 1 44.000 5008 26.000 -40.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360403 360403 6 1 48.000 5008 26.000 -40.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360404 360404 6 1 52.000 5008 26.000 -36.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360405 360405 6 1 56.000 5008 26.000 -36.000 0.000 0.000 0.000 0.000 56 74 1 1 0 1 1
360422 360422 8 1 4.000 5009 34.000 -48.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360423 360423 8 1 8.000 5009 34.000 -48.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360424 360424 8 1 12.000 5009 34.000 -44.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360425 360425 8 1 16.000 5009 34.000 -44.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360426 360426 8 1 20.000 5009 34.000 -40.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360427 360427 8 1 24.000 5009 34.000 -40.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360428 360428 8 1 28.000 5009 34.000 -36.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360429 360429 8 1 32.000 5009 34.000 -36.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360430 360430 8 1 36.000 5009 34.000 -44.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360431 360431 8 1 40.000 5009 34.000 -44.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360432 360432 8 1 44.000 5009 34.000 -40.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360433 360433 8 1 48.000 5009 34.000 -40.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360434 360434 8 1 52.000 5009 34.000 -36.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360435 360435 8 1 56.000 5009 34.000 -36.000 0.000 0.000 0.000 0.000 72 75 1 1 0 1 1
360452 360452 9 1 4.000 5010 42.000 -48.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360453 360453 9 1 8.000 5010 42.000 -48.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360454 360454 9 1 12.000 5010 42.000 -44.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360455 360455 9 1 16.000 5010 42.000 -44.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360456 360456 9 1 20.000 5010 42.000 -40.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360457 360457 9 1 24.000 5010 42.000 -40.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360458 360458 9 1 28.000 5010 42.000 -36.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360459 360459 9 1 32.000 5010 42.000 -36.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360460 360460 9 1 36.000 5010 42.000 -44.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360461 360461 9 1 40.000 5010 42.000 -44.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360462 360462 9 1 44.000 5010 42.000 -40.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360463 360463 9 1 48.000 5010 42.000 -40.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360464 360464 9 1 52.000 5010 42.000 -36.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360465 360465 9 1 56.000 5010 42.000 -36.000 0.000 0.000 0.000 0.000 88 76 4 1 0 1 1
360482 360482 11 1 4.000 5011 50.000 -48.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360483 360483 11 1 8.000 5011 50.000 -48.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360484 360484 11 1 12.000 5011 50.000 -44.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360485 360485 11 1 16.000 5011 50.000 -44.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360486 360486 11 1 20.000 5011 50.000 -40.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360487 360487 11 1 24.000 5011 50.000 -40.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360488 360488 11 1 28.000 5011 50.000 -36.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360489 360489 11 1 32.000 5011 50.000 -36.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360490 360490 11 1 36.000 5011 50.000 -44.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360491 360491 11 1 40.000 5011 50.000 -44.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360492 360492 11 1 44.000 5011 50.000 -40.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360493 360493 11 1 48.000 5011 50.000 -40.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360494 360494 11 1 52.000 5011 50.000 -36.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360495 360495 11 1 56.000 5011 50.000 -36.000 0.000 0.000 0.000 0.000 104 77 4 1 0 1 1
360512 360512 13 1 4.000 5012 58.000 -48.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360513 360513 13 1 8.000 5012 58.000 -48.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360514 360514 13 1 12.000 5012 58.000 -44.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360515 360515 13 1 16.000 5012 58.000 -44.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360516 360516 13 1 20.000 5012 58.000 -40.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360517 360517 13 1 24.000 5012 58.000 -40.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360518 360518 13 1 28.000 5012 58.000 -36.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360519 360519 13 1 32.000 5012 58.000 -36.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360520 360520 13 1 36.000 5012 58.000 -32.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360521 360521 13 1 40.000 5012 58.000 -32.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360522 360522 13 1 44.000 5012 58.000 -28.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360523 360523 13 1 48.000 5012 58.000 -40.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360524 360524 13 1 52.000 5012 58.000 -36.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
360525 360525 13 1 56.000 5012 58.000 -36.000 0.000 0.000 0.000 0.000 120 78 4 1 0 1 1
361000 361000 1 1 1.000 5021 1.250 -31.000 11.750 -31.000 0.000 0.000 4 79 1 1 0 1 1
361030 361030 1 1 1.000 5021 1.250 -31.000 11.750 -31.000 0.000 0.000 4 79 1 2 0 1 1
361060 361060 1 1 1.000 5022 1.250 -32.000 11.750 -32.000 0.000 0.000 8 80 0 1 0 1 1
361061 361061 1 1 2.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 0 1 0 1 1
361062 361062 1 1 4.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 0 1 0 1 1
361090 361090 1 1 1.000 5022 1.250 -32.000 11.750 -32.000 0.000 0.000 8 80 0 2 0 1 1
361091 361091 1 1 2.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 0 2 0 1 1
361092 361092 1 1 4.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 0 2 0 1 1
361120 361120 1 1 1.000 5022 1.250 -32.000 11.750 -32.000 0.000 0.000 8 80 1 1 0 1 1
361121 361121 1 1 2.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 1 1 0 1 1
361122 361122 1 1 4.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 1 1 0 1 1
361150 361150 1 1 1.000 5022 1.250 -32.000 11.750 -32.000 0.000 0.000 8 80 1 2 0 1 1
361151 361151 1 1 2.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 1 2 0 1 1
361152 361152 1 1 4.000 5022 1.250 -31.000 11.750 -31.000 0.000 0.000 8 80 1 2 0 1 1
361182 361182 2 1 4.000 5023 5.300 -48.000 0.000 0.000 0.000 0.000 12 81 1 1 0 1 1
361183 361183 2 1 8.000 5023 5.300 -44.000 0.000 0.000 0.000 0.000 12 81 1 1 0 1 1
361184 361184 2 1 12.000 5023 5.300 -40.000 0.000 0.000 0.000 0.000 12 81 1 1 0 1 1
361212 361212 2 1 4.000 5023 5.300 -48.000 0.000 0.000 0.000 0.000 12 81 1 2 0 1 1
361213 361213 2 1 8.000 5023 5.300 -44.000 0.000 0.000 0.000 0.000 12 81 1 2 0 1 1
361214 361214 2 1 12.000 5023 5.300 -40.000 0.000 0.000 0.000 0.000 12 81 1 2 0 1 1
361242 361242 2 1 4.000 5024 7.300 -48.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361243 361243 2 1 8.000 5024 7.300 -44.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361244 361244 2 1 12.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361245 361245 2 1 16.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 1 0 1 1
361272 361272 2 1 4.000 5024 7.300 -48.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361273 361273 2 1 8.000 5024 7.300 -44.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361274 361274 2 1 12.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361275 361275 2 1 16.000 5024 7.300 -40.000 0.000 0.000 0.000 0.000 16 82 1 2 0 1 1
361302 361302 3 1 4.000 5025 11.300 -48.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361303 361303 3 1 8.000 5025 11.300 -44.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361304 361304 3 1 12.000 5025 11.300 -40.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
361305 361305 3 1 16.000 5025 11.300 -40.000 0.000 0.000 0.000 0.000 24 83 1 1 0 1 1
